CustomerID,Cluster,is_noise
15262,0,False
15263,0,False
15264,0,False
15265,0,False
15266,0,False
15271,0,False
15272,0,False
15274,0,False
15275,0,False
15276,0,False
15277,0,False
15279,0,False
15281,0,False
15287,0,False
15288,0,False
15289,0,False
15290,0,False
15291,0,False
15292,0,False
15296,0,False
15297,0,False
15298,0,False
15300,0,False
15301,0,False
15303,0,False
15304,0,False
15306,0,False
15307,0,False
15308,0,False
15312,0,False
15314,0,False
15315,0,False
15319,0,False
15320,0,False
15321,0,False
15322,0,False
15326,0,False
15327,0,False
15329,0,False
15333,0,False
15334,0,False
15335,0,False
15339,0,False
15341,0,False
15342,0,False
15343,0,False
15344,0,False
15345,0,False
15346,0,False
15347,0,False
15348,0,False
15349,0,False
15350,0,False
15351,0,False
15353,0,False
15355,0,False
15356,0,False
15358,0,False
15360,0,False
15363,0,False
15364,0,False
15365,0,False
15366,0,False
15367,0,False
15368,0,False
15370,0,False
15373,0,False
15374,0,False
15376,0,False
15379,0,False
15380,0,False
15381,0,False
15382,0,False
15384,0,False
15385,0,False
15386,0,False
15392,0,False
15393,0,False
15394,0,False
15395,0,False
15396,0,False
15397,0,False
15398,0,False
15399,0,False
15400,0,False
15402,0,False
15405,0,False
15406,0,False
15407,0,False
15408,0,False
15410,0,False
15411,0,False
15412,0,False
15414,0,False
15415,0,False
15416,0,False
15417,0,False
15419,0,False
15421,0,False
15422,0,False
15423,0,False
15424,0,False
15426,0,False
15427,0,False
15428,0,False
15429,0,False
15432,0,False
15433,0,False
15434,0,False
15435,0,False
15436,0,False
15437,0,False
15438,0,False
15440,0,False
15443,0,False
15444,0,False
15445,0,False
15447,0,False
15448,0,False
15449,0,False
15450,0,False
15452,0,False
15453,0,False
15454,0,False
15456,0,False
15457,0,False
15458,0,False
15460,0,False
15462,0,False
15463,0,False
15464,0,False
15466,0,False
15467,0,False
15468,0,False
15469,0,False
15471,0,False
15472,0,False
15475,0,False
15478,0,False
15483,0,False
15484,0,False
15485,0,False
15489,0,False
15491,0,False
15492,0,False
15493,0,False
15494,0,False
15497,0,False
15498,0,False
15500,0,False
15505,0,False
15506,0,False
15507,0,False
15508,0,False
15511,0,False
15512,0,False
15513,0,False
15514,0,False
15517,0,False
15518,0,False
15520,0,False
15521,0,False
15523,0,False
15525,0,False
15527,0,False
15528,0,False
15529,0,False
15530,0,False
15531,0,False
15532,0,False
15533,0,False
15535,0,False
15537,0,False
15539,0,False
15540,0,False
15543,0,False
15544,0,False
15545,0,False
15547,0,False
15549,0,False
15550,0,False
15551,0,False
15553,0,False
15554,0,False
15555,0,False
15556,0,False
15557,0,False
15561,0,False
15563,0,False
15565,0,False
15567,0,False
15568,0,False
15569,0,False
15570,0,False
15571,0,False
15572,0,False
15573,0,False
15574,0,False
15576,0,False
15577,0,False
15578,0,False
15579,0,False
15582,0,False
15584,0,False
15585,0,False
15589,0,False
15592,0,False
15593,0,False
15594,0,False
15596,0,False
15597,0,False
15598,0,False
15599,0,False
15601,0,False
15602,0,False
15604,0,False
15605,0,False
15606,0,False
15608,0,False
15609,0,False
15610,0,False
15611,0,False
15612,0,False
15615,0,False
15618,0,False
15619,0,False
15620,0,False
15621,0,False
15622,0,False
15623,0,False
15624,0,False
15625,0,False
15626,0,False
15628,0,False
15630,0,False
15632,0,False
15634,0,False
15636,0,False
15637,0,False
15639,0,False
15640,0,False
15641,0,False
15643,0,False
15644,0,False
15645,0,False
15646,0,False
15648,0,False
15651,0,False
15652,0,False
15654,0,False
15655,0,False
15656,0,False
15658,0,False
15659,0,False
15660,0,False
15663,0,False
15664,0,False
15665,0,False
15667,0,False
15669,0,False
15670,0,False
15671,0,False
15673,0,False
15675,0,False
15676,0,False
15677,0,False
15678,0,False
15680,0,False
15681,0,False
15683,0,False
15687,0,False
15689,0,False
15690,0,False
15692,0,False
15695,0,False
15696,0,False
15699,0,False
15700,0,False
15701,0,False
15703,0,False
15704,0,False
15705,0,False
15706,0,False
15707,0,False
15708,0,False
15709,0,False
15712,0,False
15713,0,False
15714,0,False
15716,0,False
15717,0,False
15719,0,False
15720,0,False
15721,0,False
15722,0,False
15723,0,False
15724,0,False
15725,0,False
15727,0,False
15729,0,False
15730,0,False
15732,0,False
15733,0,False
15734,0,False
15737,0,False
15738,0,False
15739,0,False
15740,0,False
15743,0,False
15745,0,False
15746,0,False
15747,0,False
15748,0,False
15750,0,False
15752,0,False
15754,0,False
15755,0,False
15756,0,False
15757,0,False
15758,0,False
15759,0,False
15762,0,False
15763,0,False
15764,0,False
15766,0,False
15768,0,False
15773,0,False
15774,0,False
15775,0,False
15776,0,False
15777,0,False
15780,0,False
15781,0,False
15782,0,False
15783,0,False
15785,0,False
15786,0,False
15787,0,False
15789,0,False
15790,0,False
15791,0,False
15793,0,False
15795,0,False
15796,0,False
15799,0,False
15800,0,False
15801,0,False
15803,0,False
15804,0,False
15805,0,False
15806,0,False
15807,0,False
15808,0,False
15809,0,False
15810,0,False
15811,0,False
15812,0,False
15813,0,False
15814,0,False
15815,0,False
15819,0,False
15820,0,False
15821,0,False
15822,0,False
15825,0,False
15826,0,False
15827,0,False
15829,0,False
15830,0,False
15831,0,False
15832,0,False
15835,0,False
15836,0,False
15837,0,False
15839,0,False
15840,0,False
15841,0,False
15843,0,False
15844,0,False
15845,0,False
15847,0,False
15850,0,False
15852,0,False
15853,0,False
15854,0,False
15855,0,False
15856,0,False
15857,0,False
15858,0,False
15860,0,False
15861,0,False
15862,0,False
15864,0,False
15865,0,False
15866,0,False
15867,0,False
15869,0,False
15870,0,False
15872,0,False
15874,0,False
15877,0,False
15880,0,False
15881,0,False
15882,0,False
15883,0,False
15885,0,False
15886,0,False
15888,0,False
15889,0,False
15891,0,False
15894,0,False
15895,0,False
15897,0,False
15898,0,False
15899,0,False
15900,0,False
15901,0,False
15903,0,False
15904,0,False
15906,0,False
15907,0,False
15909,0,False
15910,0,False
15912,0,False
15916,0,False
15917,0,False
15918,0,False
15919,0,False
15920,0,False
15921,0,False
15922,0,False
15923,0,False
15925,0,False
15930,0,False
15932,0,False
15933,0,False
15937,0,False
15938,0,False
15939,0,False
15942,0,False
15944,0,False
15947,0,False
15948,0,False
15949,0,False
15950,0,False
15951,0,False
15952,0,False
15953,0,False
15955,0,False
15957,0,False
15958,0,False
15963,0,False
15965,0,False
15967,0,False
15969,0,False
15970,0,False
15973,0,False
15974,0,False
15975,0,False
15976,0,False
15977,0,False
15978,0,False
15980,0,False
15981,0,False
15983,0,False
15984,0,False
15985,0,False
15986,0,False
15987,0,False
15988,0,False
15990,0,False
15993,0,False
15994,0,False
15996,0,False
15998,0,False
16003,0,False
16005,0,False
16006,0,False
16008,0,False
16009,0,False
16010,0,False
16011,0,False
16012,0,False
16014,0,False
16016,0,False
16017,0,False
16018,0,False
16019,0,False
16020,0,False
16022,0,False
16023,0,False
16025,0,False
16030,0,False
16031,0,False
16033,0,False
16034,0,False
16036,0,False
16037,0,False
16038,0,False
16040,0,False
16042,0,False
16043,0,False
16045,0,False
16048,0,False
16049,0,False
16050,0,False
16052,0,False
16053,0,False
16054,0,False
16055,0,False
16056,0,False
16057,0,False
16059,0,False
16062,0,False
16063,0,False
16065,0,False
16066,0,False
16070,0,False
16071,0,False
16072,0,False
16076,0,False
16079,0,False
16080,0,False
16081,0,False
16083,0,False
16084,0,False
16085,0,False
16086,0,False
16091,0,False
16092,0,False
16094,0,False
16096,0,False
16097,0,False
16098,0,False
16099,0,False
16101,0,False
16102,0,False
16103,0,False
16104,0,False
16105,0,False
16106,0,False
16108,0,False
16109,0,False
16110,0,False
16112,0,False
16113,0,False
16114,0,False
16115,0,False
16116,0,False
16117,0,False
16119,0,False
16120,0,False
16121,0,False
16122,0,False
16123,0,False
16124,0,False
16125,0,False
16126,0,False
16127,0,False
16128,0,False
16131,0,False
16133,0,False
16134,0,False
16135,0,False
16136,0,False
16139,0,False
16140,0,False
16141,0,False
16142,0,False
16143,0,False
16145,0,False
16146,0,False
16147,0,False
16149,0,False
16150,0,False
16152,0,False
16153,0,False
16156,0,False
16157,0,False
16159,0,False
16160,0,False
16161,0,False
16163,0,False
16164,0,False
16168,0,False
16169,0,False
16170,0,False
16171,0,False
16172,0,False
16173,0,False
16174,0,False
16175,0,False
16177,0,False
16178,0,False
16179,0,False
16181,0,False
16183,0,False
16184,0,False
16185,0,False
16186,0,False
16187,0,False
16188,0,False
16189,0,False
16190,0,False
16191,0,False
16193,0,False
16198,0,False
16200,0,False
16201,0,False
16202,0,False
16203,0,False
16204,0,False
16205,0,False
16206,0,False
16207,0,False
16208,0,False
16209,0,False
16211,0,False
16212,0,False
16213,0,False
16214,0,False
16215,0,False
16216,0,False
16217,0,False
16218,0,False
16221,0,False
16222,0,False
16224,0,False
16225,0,False
16226,0,False
16227,0,False
16229,0,False
16230,0,False
16232,0,False
16233,0,False
16235,0,False
16236,0,False
16239,0,False
16240,0,False
16241,0,False
16242,0,False
16244,0,False
16245,0,False
16247,0,False
16248,0,False
16249,0,False
16250,0,False
16253,0,False
16255,0,False
16256,0,False
16258,0,False
16260,0,False
16261,0,False
16265,0,False
16266,0,False
16268,0,False
16270,0,False
16271,0,False
16272,0,False
16274,0,False
16275,0,False
16278,0,False
16279,0,False
16281,0,False
16282,0,False
16283,0,False
16284,0,False
16287,0,False
16292,0,False
16293,0,False
16295,0,False
16297,0,False
16298,0,False
16302,0,False
16303,0,False
16305,0,False
16306,0,False
16309,0,False
16311,0,False
16313,0,False
16315,0,False
16316,0,False
16317,0,False
16318,0,False
16319,0,False
16322,0,False
16324,0,False
16325,0,False
16326,0,False
16327,0,False
16330,0,False
16332,0,False
16337,0,False
16338,0,False
16339,0,False
16340,0,False
16341,0,False
16342,0,False
16343,0,False
16345,0,False
16347,0,False
16348,0,False
16350,0,False
16351,0,False
16352,0,False
16353,0,False
16354,0,False
16356,0,False
16357,0,False
16358,0,False
16359,0,False
16360,0,False
16361,0,False
16362,0,False
16363,0,False
16364,0,False
16365,0,False
16366,0,False
16367,0,False
16368,0,False
16369,0,False
16370,0,False
16372,0,False
16374,0,False
16376,0,False
16378,0,False
16379,0,False
16380,0,False
16383,0,False
16384,0,False
16385,0,False
16386,0,False
16387,0,False
16389,0,False
16392,0,False
16393,0,False
16394,0,False
16395,0,False
16398,0,False
16399,0,False
16400,0,False
16401,0,False
16402,0,False
16403,0,False
16404,0,False
16405,0,False
16406,0,False
16407,0,False
16409,0,False
16411,0,False
16412,0,False
16413,0,False
16414,0,False
16415,0,False
16416,0,False
16418,0,False
16419,0,False
16423,0,False
16424,0,False
16425,0,False
16426,0,False
16427,0,False
16430,0,False
16431,0,False
16432,0,False
16433,0,False
16434,0,False
16438,0,False
16440,0,False
16441,0,False
16442,0,False
16444,0,False
16445,0,False
16447,0,False
16448,0,False
16449,0,False
16450,0,False
16451,0,False
16455,0,False
16456,0,False
16457,0,False
16458,0,False
16460,0,False
16461,0,False
16463,0,False
16464,0,False
16466,0,False
16469,0,False
16470,0,False
16471,0,False
16473,0,False
16474,0,False
16475,0,False
16477,0,False
16478,0,False
16479,0,False
16480,0,False
16482,0,False
16483,0,False
16484,0,False
16485,0,False
16488,0,False
16491,0,False
16493,0,False
16494,0,False
16495,0,False
16496,0,False
16497,0,False
16498,0,False
16499,0,False
16503,0,False
16506,0,False
16509,0,False
16510,0,False
16511,0,False
16513,0,False
16515,0,False
16516,0,False
16517,0,False
16518,0,False
16519,0,False
16520,0,False
16525,0,False
16526,0,False
16527,0,False
16528,0,False
16529,0,False
16531,0,False
16533,0,False
16535,0,False
16536,0,False
16539,0,False
16542,0,False
16545,0,False
16546,0,False
16549,0,False
16550,0,False
16551,0,False
16552,0,False
16553,0,False
16554,0,False
16555,0,False
16556,0,False
16557,0,False
16558,0,False
16560,0,False
16561,0,False
16563,0,False
16566,0,False
16567,0,False
16569,0,False
16570,0,False
16571,0,False
16572,0,False
16573,0,False
16574,0,False
16581,0,False
16582,0,False
16583,0,False
16584,0,False
16586,0,False
16587,0,False
16589,0,False
16591,0,False
16592,0,False
16593,0,False
16594,0,False
16595,0,False
16596,0,False
16597,0,False
16598,0,False
16600,0,False
16601,0,False
16602,0,False
16603,0,False
16607,0,False
16609,0,False
16610,0,False
16611,0,False
16612,0,False
16613,0,False
16614,0,False
16616,0,False
16617,0,False
16618,0,False
16619,0,False
16620,0,False
16621,0,False
16623,0,False
16624,0,False
16625,0,False
16626,0,False
16627,0,False
16628,0,False
16629,0,False
16633,0,False
16634,0,False
16637,0,False
16638,0,False
16639,0,False
16641,0,False
16642,0,False
16643,0,False
16644,0,False
16647,0,False
16648,0,False
16650,0,False
16652,0,False
16653,0,False
16654,0,False
16655,0,False
16657,0,False
16658,0,False
16660,0,False
16665,0,False
16667,0,False
16668,0,False
16669,0,False
16670,0,False
16672,0,False
16674,0,False
16676,0,False
16678,0,False
16680,0,False
16681,0,False
16682,0,False
16685,0,False
16686,0,False
16688,0,False
16689,0,False
16690,0,False
16693,0,False
16696,0,False
16697,0,False
16700,0,False
16701,0,False
16705,0,False
16706,0,False
16708,0,False
16709,0,False
16710,0,False
16711,0,False
16712,0,False
16713,0,False
16714,0,False
16717,0,False
16718,0,False
16719,0,False
16720,0,False
16721,0,False
16722,0,False
16723,0,False
16725,0,False
16726,0,False
16727,0,False
16728,0,False
16729,0,False
16732,0,False
16734,0,False
16735,0,False
16739,0,False
16743,0,False
16744,0,False
16745,0,False
16746,0,False
16747,0,False
16748,0,False
16750,0,False
16751,0,False
16752,0,False
16753,0,False
16755,0,False
16756,0,False
16757,0,False
16758,0,False
16759,0,False
16761,0,False
16762,0,False
16763,0,False
16764,0,False
16766,0,False
16767,0,False
16768,0,False
16769,0,False
16770,0,False
16771,0,False
16773,0,False
16774,0,False
16775,0,False
16776,0,False
16777,0,False
16778,0,False
16779,0,False
16780,0,False
16781,0,False
16782,0,False
16784,0,False
16788,0,False
16789,0,False
16790,0,False
16791,0,False
16792,0,False
16793,0,False
16794,0,False
16795,0,False
16796,0,False
16800,0,False
16801,0,False
16803,0,False
16804,0,False
16805,0,False
16806,0,False
16807,0,False
16808,0,False
16809,0,False
16810,0,False
16811,0,False
16812,0,False
16813,0,False
16814,0,False
16816,0,False
16817,0,False
16818,0,False
16820,0,False
16823,0,False
16824,0,False
16825,0,False
16826,0,False
16828,0,False
16829,0,False
16830,0,False
16832,0,False
16833,0,False
16834,0,False
16835,0,False
16836,0,False
16837,0,False
16838,0,False
16839,0,False
16841,0,False
16842,0,False
16843,0,False
16846,0,False
16847,0,False
16848,0,False
16849,0,False
16850,0,False
16851,0,False
16852,0,False
16855,0,False
16858,0,False
16859,0,False
16861,0,False
16863,0,False
16866,0,False
16869,0,False
16871,0,False
16873,0,False
16875,0,False
16877,0,False
16880,0,False
16882,0,False
16883,0,False
16884,0,False
16885,0,False
16887,0,False
16889,0,False
16892,0,False
16893,0,False
16895,0,False
16897,0,False
16898,0,False
16899,0,False
16900,0,False
16902,0,False
16903,0,False
16904,0,False
16905,0,False
16906,0,False
16907,0,False
16909,0,False
16910,0,False
16912,0,False
16913,0,False
16914,0,False
16916,0,False
16917,0,False
16918,0,False
16919,0,False
16921,0,False
16923,0,False
16924,0,False
16926,0,False
16927,0,False
16928,0,False
16929,0,False
16930,0,False
16931,0,False
16932,0,False
16933,0,False
16934,0,False
16936,0,False
16938,0,False
16940,0,False
16942,0,False
16943,0,False
16945,0,False
16947,0,False
16948,0,False
16949,0,False
16950,0,False
16951,0,False
16952,0,False
16954,0,False
16955,0,False
16956,0,False
16957,0,False
16959,0,False
16960,0,False
16961,0,False
16963,0,False
16965,0,False
16966,0,False
16967,0,False
16968,0,False
16969,0,False
16978,0,False
16979,0,False
16980,0,False
16982,0,False
16983,0,False
16984,0,False
16985,0,False
16987,0,False
16988,0,False
16992,0,False
16996,0,False
16997,0,False
16998,0,False
16999,0,False
17001,0,False
17002,0,False
17004,0,False
17006,0,False
17007,0,False
17010,0,False
17011,0,False
17014,0,False
17018,0,False
17019,0,False
17024,0,False
17025,0,False
17026,0,False
17027,0,False
17030,0,False
17031,0,False
17033,0,False
17034,0,False
17035,0,False
17037,0,False
17038,0,False
17040,0,False
17041,0,False
17042,0,False
17043,0,False
17045,0,False
17046,0,False
17047,0,False
17048,0,False
17049,0,False
17050,0,False
17051,0,False
17052,0,False
17053,0,False
17054,0,False
17058,0,False
17059,0,False
17060,0,False
17061,0,False
17062,0,False
17063,0,False
17064,0,False
17068,0,False
17069,0,False
17070,0,False
17071,0,False
17073,0,False
17075,0,False
17076,0,False
17078,0,False
17080,0,False
17081,0,False
17082,0,False
17083,0,False
17084,0,False
17085,0,False
17086,0,False
17088,0,False
17090,0,False
17091,0,False
17092,0,False
17094,0,False
17095,0,False
17096,0,False
17100,0,False
17101,0,False
17105,0,False
17107,0,False
17109,0,False
17110,0,False
17111,0,False
17115,0,False
17117,0,False
17118,0,False
17119,0,False
17120,0,False
17122,0,False
17123,0,False
17124,0,False
17125,0,False
17126,0,False
17128,0,False
17131,0,False
17134,0,False
17135,0,False
17138,0,False
17139,0,False
17140,0,False
17142,0,False
17144,0,False
17146,0,False
17147,0,False
17148,0,False
17152,0,False
17153,0,False
17154,0,False
17155,0,False
17157,0,False
17158,0,False
17159,0,False
17160,0,False
17162,0,False
17163,0,False
17164,0,False
17165,0,False
17166,0,False
17169,0,False
17171,0,False
17173,0,False
17174,0,False
17175,0,False
17176,0,False
17179,0,False
17180,0,False
17181,0,False
17183,0,False
17187,0,False
17188,0,False
17189,0,False
17190,0,False
17191,0,False
17193,0,False
17194,0,False
17197,0,False
17198,0,False
17201,0,False
17203,0,False
17204,0,False
17206,0,False
17211,0,False
17212,0,False
17213,0,False
17214,0,False
17217,0,False
17218,0,False
17219,0,False
17220,0,False
17221,0,False
17222,0,False
17223,0,False
17226,0,False
17227,0,False
17228,0,False
17229,0,False
17230,0,False
17231,0,False
17232,0,False
17233,0,False
17234,0,False
17235,0,False
17236,0,False
17237,0,False
17238,0,False
17239,0,False
17242,0,False
17243,0,False
17244,0,False
17245,0,False
17247,0,False
17248,0,False
17250,0,False
17251,0,False
17252,0,False
17253,0,False
17254,0,False
17255,0,False
17256,0,False
17259,0,False
17265,0,False
17266,0,False
17267,0,False
17272,0,False
17274,0,False
17277,0,False
17278,0,False
17279,0,False
17282,0,False
17284,0,False
17286,0,False
17287,0,False
17288,0,False
17289,0,False
17290,0,False
17293,0,False
17295,0,False
17297,0,False
17298,0,False
17299,0,False
17301,0,False
17302,0,False
17303,0,False
17309,0,False
17311,0,False
17312,0,False
17313,0,False
17314,0,False
17315,0,False
17320,0,False
17321,0,False
17323,0,False
17324,0,False
17325,0,False
17329,0,False
17330,0,False
17333,0,False
17334,0,False
17338,0,False
17339,0,False
17340,0,False
17341,0,False
17343,0,False
17344,0,False
17345,0,False
17346,0,False
17348,0,False
17349,0,False
17350,0,False
17351,0,False
17354,0,False
17357,0,False
17358,0,False
17359,0,False
17360,0,False
17361,0,False
17362,0,False
17364,0,False
17365,0,False
17367,0,False
17368,0,False
17370,0,False
17371,0,False
17372,0,False
17373,0,False
17374,0,False
17375,0,False
17376,0,False
17377,0,False
17383,0,False
17384,0,False
17385,0,False
17386,0,False
17387,0,False
17388,0,False
17392,0,False
17394,0,False
17397,0,False
17398,0,False
17400,0,False
17402,0,False
17403,0,False
17405,0,False
17409,0,False
17410,0,False
17411,0,False
17412,0,False
17415,0,False
17416,0,False
17418,0,False
17419,0,False
17420,0,False
17422,0,False
17423,0,False
17425,0,False
17426,0,False
17428,0,False
17429,0,False
17430,0,False
17431,0,False
17432,0,False
17433,0,False
17434,0,False
17436,0,False
17438,0,False
17442,0,False
17446,0,False
17447,0,False
17449,0,False
17451,0,False
17453,0,False
17454,0,False
17455,0,False
17456,0,False
17457,0,False
17458,0,False
17459,0,False
17460,0,False
17461,0,False
17462,0,False
17463,0,False
17464,0,False
17466,0,False
17468,0,False
17469,0,False
17470,0,False
17472,0,False
17475,0,False
17480,0,False
17481,0,False
17483,0,False
17486,0,False
17489,0,False
17490,0,False
17491,0,False
17492,0,False
17495,0,False
17496,0,False
17498,0,False
17499,0,False
17501,0,False
17502,0,False
17503,0,False
17504,0,False
17505,0,False
17506,0,False
17507,0,False
17509,0,False
17510,0,False
17512,0,False
17513,0,False
17514,0,False
17515,0,False
17516,0,False
17517,0,False
17519,0,False
17520,0,False
17521,0,False
17522,0,False
17523,0,False
17524,0,False
17525,0,False
17526,0,False
17527,0,False
17528,0,False
17530,0,False
17531,0,False
17534,0,False
17535,0,False
17537,0,False
17538,0,False
17540,0,False
17542,0,False
17545,0,False
17548,0,False
17549,0,False
17550,0,False
17551,0,False
17552,0,False
17554,0,False
17555,0,False
17556,0,False
17557,0,False
17560,0,False
17561,0,False
17562,0,False
17564,0,False
17566,0,False
17567,0,False
17569,0,False
17571,0,False
17572,0,False
17573,0,False
17574,0,False
17576,0,False
17578,0,False
17579,0,False
17580,0,False
17581,0,False
17582,0,False
17584,0,False
17588,0,False
17589,0,False
17590,0,False
17591,0,False
17593,0,False
17594,0,False
17595,0,False
17596,0,False
17597,0,False
17600,0,False
17601,0,False
17603,0,False
17604,0,False
17608,0,False
17609,0,False
17611,0,False
17612,0,False
17613,0,False
17614,0,False
17615,0,False
17618,0,False
17619,0,False
17620,0,False
17621,0,False
17623,0,False
17624,0,False
17625,0,False
17628,0,False
17629,0,False
17630,0,False
17631,0,False
17633,0,False
17634,0,False
17636,0,False
17637,0,False
17639,0,False
17640,0,False
17642,0,False
17643,0,False
17644,0,False
17646,0,False
17647,0,False
17648,0,False
17649,0,False
17650,0,False
17651,0,False
17652,0,False
17653,0,False
17654,0,False
17655,0,False
17656,0,False
17658,0,False
17659,0,False
17660,0,False
17663,0,False
17664,0,False
17666,0,False
17667,0,False
17668,0,False
17669,0,False
17670,0,False
17671,0,False
17672,0,False
17673,0,False
17675,0,False
17676,0,False
17677,0,False
17678,0,False
17679,0,False
17680,0,False
17682,0,False
17684,0,False
17685,0,False
17686,0,False
17690,0,False
17691,0,False
17692,0,False
17693,0,False
17694,0,False
17695,0,False
17696,0,False
17697,0,False
17698,0,False
17700,0,False
17701,0,False
17702,0,False
17703,0,False
17704,0,False
17705,0,False
17706,0,False
17707,0,False
17708,0,False
17711,0,False
17712,0,False
17714,0,False
17716,0,False
17718,0,False
17719,0,False
17720,0,False
17722,0,False
17724,0,False
17725,0,False
17727,0,False
17728,0,False
17730,0,False
17731,0,False
17732,0,False
17733,0,False
17734,0,False
17735,0,False
17736,0,False
17737,0,False
17738,0,False
17739,0,False
17742,0,False
17746,0,False
17749,0,False
17754,0,False
17757,0,False
17758,0,False
17759,0,False
17760,0,False
17761,0,False
17764,0,False
17765,0,False
17767,0,False
17768,0,False
17769,0,False
17770,0,False
17771,0,False
17774,0,False
17777,0,False
17779,0,False
17781,0,False
17783,0,False
17785,0,False
17786,0,False
17787,0,False
17789,0,False
17790,0,False
17791,0,False
17793,0,False
17795,0,False
17796,0,False
17797,0,False
17799,0,False
17800,0,False
17802,0,False
17805,0,False
17806,0,False
17809,0,False
17811,0,False
17812,0,False
17813,0,False
17819,0,False
17824,0,False
17827,0,False
17830,0,False
17835,0,False
17837,0,False
17838,0,False
17839,0,False
17843,0,False
17848,0,False
17849,0,False
17850,0,False
17852,0,False
17854,0,False
17855,0,False
17856,0,False
17858,0,False
17859,0,False
17860,0,False
17861,0,False
17862,0,False
17863,0,False
17864,0,False
17865,0,False
17866,0,False
17867,0,False
17870,0,False
17871,0,False
17873,0,False
17874,0,False
17877,0,False
17878,0,False
17879,0,False
17880,0,False
17881,0,False
17883,0,False
17884,0,False
17885,0,False
17886,0,False
17887,0,False
17888,0,False
17889,0,False
17890,0,False
17892,0,False
17893,0,False
17894,0,False
17895,0,False
17897,0,False
17898,0,False
17899,0,False
17900,0,False
17901,0,False
17904,0,False
17905,0,False
17906,0,False
17908,0,False
17911,0,False
17912,0,False
17913,0,False
17914,0,False
17917,0,False
17919,0,False
17920,0,False
17921,0,False
17924,0,False
17926,0,False
17928,0,False
17930,0,False
17931,0,False
17932,0,False
17934,0,False
17935,0,False
17936,0,False
17937,0,False
17939,0,False
17946,0,False
17947,0,False
17950,0,False
17951,0,False
17954,0,False
17955,0,False
17958,0,False
17961,0,False
17962,0,False
17964,0,False
17965,0,False
17966,0,False
17967,0,False
17968,0,False
17969,0,False
17970,0,False
17972,0,False
17973,0,False
17974,0,False
17975,0,False
17976,0,False
17977,0,False
17978,0,False
17979,0,False
17980,0,False
17984,0,False
17985,0,False
17987,0,False
17988,0,False
17990,0,False
17991,0,False
17994,0,False
17997,0,False
17999,0,False
18001,0,False
18004,0,False
18005,0,False
18006,0,False
18008,0,False
18009,0,False
18010,0,False
18011,0,False
18014,0,False
18016,0,False
18018,0,False
18022,0,False
18024,0,False
18027,0,False
18030,0,False
18032,0,False
18033,0,False
18035,0,False
18036,0,False
18040,0,False
18041,0,False
18042,0,False
18043,0,False
18044,0,False
18045,0,False
18048,0,False
18050,0,False
18053,0,False
18055,0,False
18056,0,False
18058,0,False
18059,0,False
18061,0,False
18062,0,False
18064,0,False
18065,0,False
18066,0,False
18067,0,False
18069,0,False
18071,0,False
18072,0,False
18073,0,False
18074,0,False
18075,0,False
18077,0,False
18078,0,False
18081,0,False
18082,0,False
18085,0,False
18086,0,False
18088,0,False
18092,0,False
18093,0,False
18094,0,False
18095,0,False
18096,0,False
18097,0,False
18099,0,False
18101,0,False
18104,0,False
18105,0,False
18106,0,False
18108,0,False
18109,0,False
18110,0,False
18112,0,False
18114,0,False
18116,0,False
18118,0,False
18119,0,False
18120,0,False
18121,0,False
18122,0,False
18123,0,False
18125,0,False
18126,0,False
18127,0,False
18129,0,False
18130,0,False
18135,0,False
18136,0,False
18138,0,False
18142,0,False
18143,0,False
18144,0,False
18145,0,False
18146,0,False
18147,0,False
18149,0,False
18150,0,False
18151,0,False
18154,0,False
18155,0,False
18156,0,False
18158,0,False
18159,0,False
18160,0,False
18161,0,False
18164,0,False
18165,0,False
18167,0,False
18168,0,False
18169,0,False
18170,0,False
18171,0,False
18172,0,False
18173,0,False
18176,0,False
18177,0,False
18178,0,False
18179,0,False
18180,0,False
18181,0,False
18183,0,False
18185,0,False
18188,0,False
18189,0,False
18190,0,False
18191,0,False
18192,0,False
18193,0,False
18196,0,False
18198,0,False
18200,0,False
18202,0,False
18203,0,False
18204,0,False
18205,0,False
18209,0,False
18210,0,False
18211,0,False
18212,0,False
18213,0,False
18215,0,False
18216,0,False
18217,0,False
18218,0,False
18219,0,False
18221,0,False
18222,0,False
18223,0,False
18224,0,False
18225,0,False
18226,0,False
18227,0,False
18228,0,False
18229,0,False
18230,0,False
18231,0,False
18232,0,False
18235,0,False
18236,0,False
18237,0,False
18239,0,False
18240,0,False
18241,0,False
18242,0,False
18245,0,False
18248,0,False
18249,0,False
18250,0,False
18252,0,False
18255,0,False
18257,0,False
18259,0,False
18260,0,False
18261,0,False
18262,0,False
18263,0,False
18265,0,False
18269,0,False
18270,0,False
18272,0,False
18273,0,False
18274,0,False
18276,0,False
18277,0,False
18278,0,False
18280,0,False
18281,0,False
18282,0,False
18283,0,False
18287,0,False
13144,1,False
13188,1,False
14148,1,False
15526,1,False
16468,1,False
16679,1,False
17382,1,False
12939,2,False
13225,2,False
13629,2,False
13953,2,False
16182,2,False
16656,2,False
17133,2,False
14195,3,False
14434,3,False
14608,3,False
15199,3,False
17262,3,False
17788,3,False
14051,4,False
15189,4,False
15482,4,False
16210,4,False
